Date,Close
1980-05-13,83.30425666456085
1980-05-14,83.83940973264556
1980-05-15,84.31920554058098
1980-05-16,84.3701323800881
1980-05-19,84.01662003811373
1980-05-20,81.68048142709723
1980-05-21,81.03429516687865
1980-05-22,80.51952375197403
1980-05-23,79.26794835258445
1980-05-26,79.05203022390907
1980-05-27,79.73052168248869
1980-05-28,82.77826592440772
1980-05-29,83.10883436447673
1980-05-30,83.57863943619077
1980-06-02,83.496145728588
1980-06-03,80.33385381912026
1980-06-04,80.33157688664717
1980-06-05,80.46866720175845
1980-06-06,84.47333617262781
1980-06-09,84.190753190402
1980-06-10,84.74076722871476
1980-06-11,84.72447885535402
1980-06-12,82.78670106737053
1980-06-13,84.7204752506121
1980-06-16,86.03709363656886
1980-06-17,87.4414538771622
1980-06-18,85.89499574032462
1980-06-19,88.34798606153078
1980-06-20,85.91533504154405
1980-06-23,86.9668788191845
1980-06-24,90.82049345876888
1980-06-25,89.0668831455511
1980-06-26,88.10284621165738
1980-06-27,88.322685513136
1980-06-30,87.47767894847313
1980-07-01,84.80864718704908
1980-07-02,84.96753976001278
1980-07-03,83.2049922990112
1980-07-04,84.03489271168675
1980-07-07,82.53183203363665
1980-07-08,85.13167061100467
1980-07-09,83.84084496139398
1980-07-10,83.3429273337182
1980-07-11,84.74081733043623
1980-07-14,82.69730401950811
1980-07-15,83.1150608746893
1980-07-16,85.32968760024224
1980-07-17,82.62924273061917
1980-07-18,82.97588635945272
1980-07-21,83.44886260545304
1980-07-22,84.79564246453825
1980-07-23,82.74049540113106
1980-07-24,80.5969728956986
1980-07-25,81.4788174337103
1980-07-28,82.0037275829479
1980-07-29,82.45577072875973
1980-07-30,83.06854864781836
1980-07-31,81.98052959961176
1980-08-01,82.40254404391246
1980-08-04,82.9269647822341
1980-08-05,81.7838723376476
1980-08-06,84.87679187090967
1980-08-07,85.72381082578482
1980-08-08,83.72444722420445
1980-08-11,84.86593316698223
1980-08-12,83.25425734518602
1980-08-13,84.60668091563534
1980-08-14,86.60972161237362
1980-08-15,85.23169112100976
1980-08-18,86.91675406174221
1980-08-19,87.6780138962787
1980-08-20,89.16363855363505
1980-08-21,92.59097910981576
1980-08-22,92.18313112612636
1980-08-25,90.83985895577639
1980-08-26,89.26948066351675
1980-08-27,87.85784218319263
1980-08-28,87.76655462120411
1980-08-29,88.4095371361355
1980-09-01,88.94325206240958
1980-09-02,90.4594422685586
1980-09-03,90.52847228270831
1980-09-04,93.20574011155175
1980-09-05,92.75928134684234
1980-09-08,97.85236904536175
1980-09-09,99.12606278173429
1980-09-10,97.47660536778248
1980-09-11,95.43791348798801
1980-09-12,96.40685998097626
1980-09-15,96.02450559511017
1980-09-16,97.44405827727876
1980-09-17,98.41538001428823
1980-09-18,98.32155867939363
1980-09-19,96.70587997883607
1980-09-22,93.82465871817438
1980-09-23,93.03399941127188
1980-09-24,94.67431013652181
1980-09-25,95.12734757799124
1980-09-26,92.80515464491187
1980-09-29,93.17331259101309
1980-09-30,93.93824176537349
1980-10-01,92.32497143631655
1980-10-02,92.6553041620055
1980-10-03,92.80981841240093
1980-10-06,90.73496782408692
1980-10-07,91.42992800538191
1980-10-08,92.50141296665323
1980-10-09,94.55166466365918
1980-10-10,96.59204970920844
1980-10-13,93.97925092124636
1980-10-14,92.26385435044472
1980-10-15,93.26070023404802
1980-10-16,94.26598771724912
1980-10-17,95.28449193908685
1980-10-20,102.67459244059604
1980-10-21,103.89862445129536
1980-10-22,106.31062991684807
1980-10-23,108.39258851413058
1980-10-24,109.859306779132
1980-10-27,109.22194087058395
1980-10-28,110.9348828453437
1980-10-29,109.27610232212166
1980-10-30,108.81358127620098
1980-10-31,107.81211848576872
1980-11-03,108.04297644393365
1980-11-04,113.09906412620883
1980-11-05,108.93233027009683
1980-11-06,110.48233624904998
1980-11-07,106.97447437466757
1980-11-10,106.01868588028982
1980-11-11,108.38109309969627
1980-11-12,108.5750452222344
1980-11-13,106.28943844177725
1980-11-14,104.82242083809481
1980-11-17,106.29999194015029
1980-11-18,104.80080860977554
1980-11-19,105.30733155129664
1980-11-20,105.45639190074047
1980-11-21,104.13523981099877
1980-11-24,108.65293466599277
1980-11-25,110.08524928658869
1980-11-26,105.68197807554742
1980-11-27,106.1293527091473
1980-11-28,104.77815812796348
1980-12-01,106.61731144940765
1980-12-02,104.98113736148527
1980-12-03,104.793165538991
1980-12-04,105.90438832007709
1980-12-05,107.79153441870663
1980-12-08,105.25825264419734
1980-12-09,104.60715080999437
1980-12-10,103.66624926405521
1980-12-11,102.36396473486482
1980-12-12,106.0299669755538
1980-12-15,106.94224594374518
1980-12-16,104.299347685189
1980-12-17,106.26660156787312
1980-12-18,110.83048802730357
1980-12-19,113.17496443411865
1980-12-22,109.79295997549367
1980-12-23,108.78503445303276
1980-12-24,111.59633168873582
1980-12-25,110.07316326946932
1980-12-26,111.10574685878261
1980-12-29,112.88312705134634
1980-12-30,110.84738381744916
1980-12-31,110.7713470246805
1981-01-01,103.64644741113761
1981-01-02,101.57526281741194
1981-01-05,101.11342417850773
1981-01-06,98.64109518156785
1981-01-07,101.91132970221177
1981-01-08,99.0478073073359
1981-01-09,98.22608491424697
1981-01-12,98.53250106565893
1981-01-13,101.4224761151735
1981-01-14,98.56109238332098
1981-01-15,100.90369386063465
1981-01-16,100.97527677212699
1981-01-19,99.04408434804375
1981-01-20,100.00945329689068
1981-01-21,100.45809601557781
1981-01-22,99.3028770436122
1981-01-23,99.49164046744752
1981-01-26,98.77516032679318
1981-01-27,99.04928370050538
1981-01-28,100.41096470023014
1981-01-29,103.64673314756007
1981-01-30,101.13315696021613
1981-02-02,105.49863198757521
1981-02-03,101.43305336470647
1981-02-04,101.17635486469885
1981-02-05,102.41792482117944
1981-02-06,103.0452198267402
1981-02-09,101.81393716546201
1981-02-10,101.44156370023505
1981-02-11,100.49258313426368
1981-02-12,99.35880499486103
1981-02-13,101.09730064731828
1981-02-16,101.87023324171889
1981-02-17,100.50995475698186
1981-02-18,102.36910298943185
1981-02-19,103.04997683909922
1981-02-20,104.7773453692726
1981-02-23,106.14969670095147
1981-02-24,104.44337505580796
1981-02-25,103.32600056002931
1981-02-26,104.92250447583551
1981-02-27,106.25635122193209
1981-03-02,106.26562370482056
1981-03-03,106.56867861819404
1981-03-04,109.34571236845596
1981-03-05,108.10725425607654
1981-03-06,109.34479198576821
1981-03-09,108.95787884701325
1981-03-10,108.5385846940763
1981-03-11,110.97863585198941
1981-03-12,112.86680011226031
1981-03-13,114.76021366741055
1981-03-16,117.81456220293272
1981-03-17,117.92360730815206
1981-03-18,119.59158550888418
1981-03-19,118.9099360119281
1981-03-20,119.74098186868656
1981-03-23,119.48984879277099
1981-03-24,119.78206064254908
1981-03-25,121.26840434919532
1981-03-26,119.34523262285343
1981-03-27,124.39990585609193
1981-03-30,121.95983876803243
1981-03-31,119.05986439790573
1981-04-01,121.87776111271707
1981-04-02,123.86911596923291
1981-04-03,125.47794187401564
1981-04-06,127.11827019887396
1981-04-07,127.15142450904308
1981-04-08,124.93399014454509
1981-04-09,125.18659119877262
1981-04-10,123.5544795505341
1981-04-13,126.0265840795197
1981-04-14,125.7196702316381
1981-04-15,123.70764140784827
1981-04-16,122.97506396352811
1981-04-17,124.0528812006088
1981-04-20,122.7170073161001
1981-04-21,120.76108431561883
1981-04-22,121.41074103406588
1981-04-23,122.06700137720725
1981-04-24,120.89114376403593
1981-04-27,119.81342677611838
1981-04-28,120.43010771151283
1981-04-29,117.0031897650061
1981-04-30,113.76884378045598
1981-05-01,112.19168670347044
1981-05-04,111.76952488732235
1981-05-05,112.52109110782713
1981-05-06,115.89821366386322
1981-05-07,117.94489799444288
1981-05-08,117.62731723836448
1981-05-11,117.64211994976044
1981-05-12,115.34287511872662
1981-05-13,115.35855488124025
1981-05-14,114.75096688884075
1981-05-15,115.54970352781145
1981-05-18,113.69647538888353
1981-05-19,114.93499419326358
1981-05-20,118.51649142663416
1981-05-21,118.31869981704295
1981-05-22,119.32920772293676
1981-05-25,121.036715895372
1981-05-26,120.12675588064809
1981-05-27,120.72597541422643
1981-05-28,120.81751502285245
1981-05-29,121.11471816459785
1981-06-01,119.30359701176158
1981-06-02,119.4225010134727
1981-06-03,120.67242830443628
1981-06-04,124.23580717252725
1981-06-05,126.68224824060846
1981-06-08,132.201814821272
1981-06-09,130.2398847587421
1981-06-10,132.5780767730762
1981-06-11,133.13137933885776
1981-06-12,139.02945159972276
1981-06-15,136.85233912055827
1981-06-16,134.62331347281818
1981-06-17,133.07767438507273
1981-06-18,127.49223694291196
1981-06-19,126.21624022227118
1981-06-22,124.3638954555404
1981-06-23,124.80098283946452
1981-06-24,125.71725236448232
1981-06-25,130.49829960167378
1981-06-26,133.04500491480488
1981-06-29,131.5773462267733
1981-06-30,129.27980868273943
1981-07-01,130.61723370235964
1981-07-02,127.2345303079141
1981-07-03,131.95951477726908
1981-07-06,135.13916739809463
1981-07-07,133.93958696871258
1981-07-08,129.41835034138623
1981-07-09,132.98827336328313
1981-07-10,132.75104064942272
1981-07-13,136.10476718310895
1981-07-14,131.83358409143335
1981-07-15,130.32006689182873
1981-07-16,130.3998069648142
1981-07-17,130.5884477597609
1981-07-20,129.47919424184653
1981-07-21,131.15776971834507
1981-07-22,128.42374217767954
1981-07-23,128.12316668232378
1981-07-24,128.4963922710654
1981-07-27,129.88362690391358
1981-07-28,131.79803904571247
1981-07-29,128.9003694937212
1981-07-30,125.0107873788418
1981-07-31,128.2686601075452
1981-08-03,129.18622920313118
1981-08-04,127.3178734270758
1981-08-05,131.3322426641551
1981-08-06,131.70269923813177
1981-08-07,134.87584229111428
1981-08-10,135.12639717147528
1981-08-11,140.76417812343695
1981-08-12,145.77737504678575
1981-08-13,145.12546886320666
1981-08-14,148.0190950584429
1981-08-17,150.00475745856016
1981-08-18,154.18689558997656
1981-08-19,151.28956249368252
1981-08-20,153.4421814224061
1981-08-21,156.768186088479
1981-08-24,151.33345406857296
1981-08-25,147.8289227202621
1981-08-26,141.87479745936992
1981-08-27,141.1823620112451
1981-08-28,143.28010460492172
1981-08-31,147.65798569493327
1981-09-01,147.95174761417738
1981-09-02,152.8459778216512
1981-09-03,148.70470552902165
1981-09-04,143.71417311390272
1981-09-07,143.6274696976882
1981-09-08,144.80363157408712
1981-09-09,144.78245973428352
1981-09-10,138.86937898176075
1981-09-11,138.69236472909472
1981-09-14,135.14438471557276
1981-09-15,137.02305450408957
1981-09-16,138.09727911988563
1981-09-17,135.57150654954947
1981-09-18,134.247036363287
1981-09-21,131.4712846612039
1981-09-22,131.37324115255646
1981-09-23,133.94956301944083
1981-09-24,131.3768413159425
1981-09-25,132.7679675231648
1981-09-28,131.4273772807857
1981-09-29,129.4100290161087
1981-09-30,129.19874623574273
1981-10-01,126.58933422406339
1981-10-02,125.25191719623274
1981-10-05,122.31481485599738
1981-10-06,127.18325247499254
1981-10-07,127.33756439823125
1981-10-08,125.62023143241947
1981-10-09,126.22165912103557
1981-10-12,126.00222580082279
1981-10-13,125.50939461381374
1981-10-14,127.11484224682191
1981-10-15,129.1052435016013
1981-10-16,127.80103934505362
1981-10-19,126.39418088211892
1981-10-20,125.76311440858983
1981-10-21,120.03709260826183
1981-10-22,116.4605157941059
1981-10-23,119.70344354681434
1981-10-26,123.70244992926844
1981-10-27,123.14919763842735
1981-10-28,124.63184420030548
1981-10-29,125.47102962189412
1981-10-30,133.2610170844461
1981-11-02,136.31267367098283
1981-11-03,136.03323432527802
1981-11-04,133.50268593786444
1981-11-05,129.28126055521363
1981-11-06,129.87306993599674
1981-11-09,127.97450989397841
1981-11-10,124.39933422645097
1981-11-11,122.85392262711383
1981-11-12,120.25894380704025
1981-11-13,124.37797328936202
1981-11-16,126.63435337977447
1981-11-17,126.67855956423975
1981-11-18,130.49252647712072
1981-11-19,130.76081116130888
1981-11-20,128.57487043147668
1981-11-23,132.55697422750362
1981-11-24,134.05312173993784
1981-11-25,131.3403851710839
1981-11-26,130.90720967150617
1981-11-27,128.68130437395837
1981-11-30,125.18795443515242
1981-12-01,127.57056454217653
1981-12-02,132.50717065821988
1981-12-03,128.86817866247557
1981-12-04,130.38471863246716
1981-12-07,128.75437906659468
1981-12-08,127.5654986965878
1981-12-09,126.11902564657107
1981-12-10,124.0038858508614
1981-12-11,124.18732284926716
1981-12-14,122.18664853799679
1981-12-15,122.9097519442592
1981-12-16,122.84880613605247
1981-12-17,122.32423687856604
1981-12-18,120.16615178616897
1981-12-21,118.84114327676055
1981-12-22,120.69706142980216
1981-12-23,121.96767981280645
1981-12-24,119.64515950126172
1981-12-25,119.94375458429477
1981-12-28,121.8072950138899
1981-12-29,117.8023875028898
1981-12-30,119.14254069331791
1981-12-31,117.62426208056567
1982-01-01,119.02647107835908
1982-01-04,117.2701102079172
1982-01-05,113.09664358524343
1982-01-06,109.4728367381262
1982-01-07,109.63385833226742
1982-01-08,110.25917151504288
1982-01-11,108.32113339203342
1982-01-12,109.75975548892669
1982-01-13,106.16829020145235
1982-01-14,106.08204693201371
1982-01-15,103.56673162792676
1982-01-18,102.2693079521614
1982-01-19,102.41834456546235
1982-01-20,100.70806803446368
1982-01-21,99.98480747875297
1982-01-22,102.04801704154991
1982-01-25,100.92258604616848
1982-01-26,102.6608011323205
1982-01-27,100.39356707360194
1982-01-28,101.50849061487845
1982-01-29,104.48683438677087
1982-02-01,99.37498204405786
1982-02-02,97.84178420836935
1982-02-03,99.02087128359065
1982-02-04,98.669210893886
1982-02-05,99.45190107125235
1982-02-08,98.30122889049929
1982-02-09,98.52155923015793
1982-02-10,98.2650146335276
1982-02-11,100.61013472065765
1982-02-12,101.17335555608062
1982-02-15,101.90804676885861
1982-02-16,101.12051476924282
1982-02-17,100.18591484452469
1982-02-18,99.37025540330492
1982-02-19,100.20484290550758
1982-02-22,99.41222768417032
1982-02-23,100.0390471234204
1982-02-24,104.24246691680634
1982-02-25,106.11177272148291
1982-02-26,105.47397087296982
1982-03-01,108.06168044821207
1982-03-02,107.23482893594803
1982-03-03,102.91834521973406
1982-03-04,100.89580970275725
1982-03-05,97.17215487992932
1982-03-08,96.5385579280158
1982-03-09,96.62334770750279
1982-03-10,99.91228043899171
1982-03-11,100.61651358325258
1982-03-12,100.22692380063441
1982-03-15,101.9406151061165
1982-03-16,97.48451690406448
1982-03-17,97.99361300226929
1982-03-18,99.55439234789418
1982-03-19,96.66117709560737
1982-03-22,98.92161512826989
1982-03-23,99.64176789328218
1982-03-24,98.8649970835666
1982-03-25,100.16663173278518
1982-03-26,104.76668570313088
1982-03-29,105.20120564628219
1982-03-30,105.77714070739424
1982-03-31,104.85931170088617
1982-04-01,103.13053197263085
1982-04-02,104.8958133713321
1982-04-05,103.15334565084791
1982-04-06,103.3536287315233
1982-04-07,102.41901726928356
1982-04-08,103.45241613050568
1982-04-09,104.19557431205484
1982-04-12,106.41089195518818
1982-04-13,105.379774634822
1982-04-14,104.86477170278852
1982-04-15,102.86553827325716
1982-04-16,102.0039935875133
1982-04-19,102.82578337801115
1982-04-20,104.43503024125458
1982-04-21,102.5622141513447
1982-04-22,104.3983452704419
1982-04-23,107.28216834734339
1982-04-26,108.22402237849191
1982-04-27,112.34156311754253
1982-04-28,110.66034638782408
1982-04-29,107.96216857641534
1982-04-30,104.17660352411933
1982-05-03,107.3468536086788
1982-05-04,108.80654991473497
1982-05-05,108.74115206823203
1982-05-06,109.40556446610373
1982-05-07,106.9987405519585
1982-05-10,112.28723230308535
1982-05-11,112.63477698393638
1982-05-12,112.93873651238182
1982-05-13,114.63576339533023
1982-05-14,115.79713293343342
1982-05-17,116.37478303296704
1982-05-18,114.59440178845351
1982-05-19,115.73349166800877
1982-05-20,120.1488780755404
1982-05-21,123.44327097841845
1982-05-24,127.4396981788599
1982-05-25,126.20182246694019
1982-05-26,123.768501328625
1982-05-27,123.52036860914866
1982-05-28,123.72114367058053
1982-05-31,126.49185275942041
1982-06-01,122.2748275180757
1982-06-02,126.07781936691028
1982-06-03,125.74382086646591
1982-06-04,124.73452656979305
1982-06-07,122.27338460118476
1982-06-08,118.28897567915129
1982-06-09,120.2968711574264
1982-06-10,120.53475326853496
1982-06-11,117.48665824477014
1982-06-14,114.50362016888651
1982-06-15,113.7931776235262
1982-06-16,117.64981044802303
1982-06-17,117.09913399108243
1982-06-18,113.63866078025524
1982-06-21,113.13823704916955
1982-06-22,112.57896843843783
1982-06-23,106.56427082199404
1982-06-24,106.50303647820462
1982-06-25,106.0655859659792
1982-06-28,107.59668893196736
1982-06-29,111.63053699407853
1982-06-30,114.20279972097545
1982-07-01,113.64704173784854
1982-07-02,111.19009044489555
1982-07-05,116.96959476594928
1982-07-06,117.16794967806683
1982-07-07,117.2605142799928
1982-07-08,117.26390853159778
1982-07-09,117.78844883026218
1982-07-12,117.50861582034366
1982-07-13,116.22051694050461
1982-07-14,115.00884121350677
1982-07-15,114.99233396075235
1982-07-16,113.80136492543312
1982-07-19,112.23712582412723
1982-07-20,112.53345337891727
1982-07-21,112.0171566986755
1982-07-22,115.44392753212946
1982-07-23,109.38222589478555
1982-07-26,111.82602106628532
1982-07-27,114.67013457030102
1982-07-28,109.97369161370717
1982-07-29,109.27623378490843
1982-07-30,108.52036018213963
1982-08-02,105.52102132630222
1982-08-03,103.93350271069065
1982-08-04,101.67817294764852
1982-08-05,105.29356462262822
1982-08-06,107.31787360019189
1982-08-09,110.10201402932103
1982-08-10,111.74752056242721
1982-08-11,109.28134561836242
1982-08-12,108.1908793372805
1982-08-13,109.30517964173019
1982-08-16,106.68943698624184
1982-08-17,108.26544315851064
1982-08-18,107.80049129494806
1982-08-19,107.04756464677668
1982-08-20,108.62450239464623
1982-08-23,109.64527636839732
1982-08-24,108.90985257157912
1982-08-25,111.49086757811888
1982-08-26,109.1373835860232
1982-08-27,110.53770215366178
1982-08-30,111.9055087079128
1982-08-31,111.27001761661847
1982-09-01,112.05277860055054
1982-09-02,109.30635081624366
1982-09-03,111.38237384945629
1982-09-06,111.02752487616124
1982-09-07,109.9236600054533
1982-09-08,112.28618318652765
1982-09-09,110.76193848026261
1982-09-10,107.69859816098146
1982-09-13,104.40083299599159
1982-09-14,105.71967478544768
1982-09-15,103.06650366994639
1982-09-16,106.73651664060024
1982-09-17,102.34684381154699
1982-09-20,105.87182073255734
1982-09-21,106.37288250462585
1982-09-22,106.22163374107656
1982-09-23,105.11841846677261
1982-09-24,106.01141478463943
1982-09-27,105.98594523939973
1982-09-28,108.37894850726242
1982-09-29,108.68208757078337
1982-09-30,109.06448861453346
1982-10-01,108.32724175312214
1982-10-04,108.25938728485825
1982-10-05,108.98132379070003
1982-10-06,105.30965529613869
1982-10-07,102.52409613972817
1982-10-08,104.10069937641049
1982-10-11,104.50980723420884
1982-10-12,104.17882113555861
1982-10-13,104.27063694647873
1982-10-14,105.04894445154606
1982-10-15,103.96877779052112
1982-10-18,102.4036950282289
1982-10-19,102.85730500483126
1982-10-20,100.89738804915942
1982-10-21,101.77295640706375
1982-10-22,98.3596034172554
1982-10-25,100.43458801411018
1982-10-26,101.43539425371186
1982-10-27,102.00682235330606
1982-10-28,104.0639594244156
1982-10-29,107.5836469026751
1982-11-01,109.82141667814179
1982-11-02,105.83439512913237
1982-11-03,103.18021373820159
1982-11-04,101.94375958260136
1982-11-05,102.04924767292347
1982-11-08,103.15812952796473
1982-11-09,101.71372023946685
1982-11-10,102.14583410252803
1982-11-11,100.65505217684618
1982-11-12,99.47564447625274
1982-11-15,96.72811017714457
1982-11-16,94.99168617851281
1982-11-17,92.47244907625694
1982-11-18,90.71506920381952
1982-11-19,92.67324075832099
1982-11-22,90.96111750016777
1982-11-23,95.79668299327928
1982-11-24,96.79100763834683
1982-11-25,97.1984893524462
1982-11-26,95.57975079156036
1982-11-29,96.96751361290482
1982-11-30,95.90091810881239
1982-12-01,96.18415729326738
1982-12-02,101.15831794248543
1982-12-03,101.0158968436482
1982-12-06,103.38964707396063
1982-12-07,101.98869681732991
1982-12-08,101.96968382573459
1982-12-09,105.63339108032783
1982-12-10,104.36304824663306
1982-12-13,108.19968131437764
1982-12-14,109.78680354440425
1982-12-15,108.60814327708961
1982-12-16,110.03760093267469
1982-12-17,112.23445302487012
1982-12-20,113.68785394032739
1982-12-21,110.17592354668568
1982-12-22,108.63024105651714
1982-12-23,108.14826673488423
1982-12-24,108.04281003914429
1982-12-27,109.4394811455849
1982-12-28,109.88463840882554
1982-12-29,107.00639946864108
1982-12-30,107.87503280720895
1982-12-31,109.24778126183074
1983-01-03,110.52701486544387
1983-01-04,112.97289954548815
1983-01-05,114.91514532152848
1983-01-06,116.02951365812852
1983-01-07,115.92629570402822
1983-01-10,112.13487164456683
1983-01-11,113.15598634614099
1983-01-12,113.68414605757194
1983-01-13,114.3600411713499
1983-01-14,111.49862099512893
1983-01-17,109.14518663774764
1983-01-18,111.50020246902297
1983-01-19,111.46929092615152
1983-01-20,113.04590158438752
1983-01-21,113.16802195000292
1983-01-24,113.29353038751033
1983-01-25,115.47778612943667
1983-01-26,114.34530270643069
1983-01-27,114.62389246979437
1983-01-28,113.62305237209569
1983-01-31,112.69407993802847
1983-02-01,112.05517035920747
1983-02-02,112.61059642863398
1983-02-03,111.59024186488429
1983-02-04,114.45021067238908
1983-02-07,112.46128924467769
1983-02-08,112.09879064260262
1983-02-09,111.17055775192036
1983-02-10,114.44494273066266
1983-02-11,114.95368045835541
1983-02-14,117.38507431146394
1983-02-15,113.95778154782701
1983-02-16,114.62502986508815
1983-02-17,116.72345330422156
1983-02-18,116.97556815919958
1983-02-21,119.52842872046183
1983-02-22,118.35328726862322
1983-02-23,121.75017507936816
1983-02-24,127.410618981899
1983-02-25,126.5515617089741
1983-02-28,125.4890737081878
1983-03-01,129.2012996269824
1983-03-02,133.3494153206354
1983-03-03,132.0235500385301
1983-03-04,130.98197549115497
1983-03-07,130.31118442221486
1983-03-08,126.87428586360406
1983-03-09,124.60849393692999
1983-03-10,122.17011529760255
1983-03-11,120.3569352796541
1983-03-14,120.33537145721749
1983-03-15,120.9609763080399
1983-03-16,124.77421990199957
1983-03-17,122.34704983949109
1983-03-18,124.81858868820575
1983-03-21,124.34862702877989
1983-03-22,124.28960650772139
1983-03-23,126.03103364880153
1983-03-24,123.26594189812342
1983-03-25,124.27214746990816
1983-03-28,124.74981860622658
1983-03-29,126.04269442648759
1983-03-30,126.83652570026472
1983-03-31,133.13025068733745
1983-04-01,131.5007332781648
1983-04-04,130.17189922424896
1983-04-05,128.61660542623193
1983-04-06,127.25394927404594
1983-04-07,125.69726485101482
1983-04-08,128.75110426556958
1983-04-11,132.475225527545
1983-04-12,131.03124188527474
1983-04-13,128.91742021278188
1983-04-14,130.1992775833348
1983-04-15,128.82834291696045
1983-04-18,130.52547650592345
1983-04-19,131.1224276729314
1983-04-20,127.21499510410919
1983-04-21,131.21783070798014
1983-04-22,135.99843625621455
1983-04-25,134.40171684228838
1983-04-26,133.42878833979606
1983-04-27,134.26036959352942
1983-04-28,135.2276139161507
1983-04-29,137.07834039784117
1983-05-02,142.6600652504373
1983-05-03,142.22869186870807
1983-05-04,140.03114934333632
1983-05-05,136.24033945495586
1983-05-06,134.3188889379396
1983-05-09,134.2991023789606
1983-05-10,139.1884497340399
1983-05-11,137.819258243522
1983-05-12,138.50711973492116
1983-05-13,138.53299853136545
1983-05-16,141.89702050977098
1983-05-17,149.14142846901032
1983-05-18,147.634798126733
1983-05-19,146.26571858995447
1983-05-20,149.39560070728268
1983-05-23,151.51003147909924
1983-05-24,157.18401660259156
1983-05-25,159.10071880537947
1983-05-26,158.03945557238396
1983-05-27,159.98785601461705
1983-05-30,163.6179104113432
1983-05-31,166.38716834170256
1983-06-01,168.1610229375559
1983-06-02,171.83517927724452
1983-06-03,175.9422930052515
1983-06-06,180.89660935874596
1983-06-07,183.33686713779608
1983-06-08,182.81861980806312
1983-06-09,183.449326428051
1983-06-10,187.97058672726226
1983-06-13,184.99631898498814
1983-06-14,186.45578239004442
1983-06-15,185.08513164236032
1983-06-16,185.28698798235237
1983-06-17,190.12015676297426
1983-06-20,190.94484728533214
1983-06-21,191.22066716705524
1983-06-22,186.11864427764542
1983-06-23,188.99247908613663
1983-06-24,191.5297985958335
1983-06-27,199.91515196423413
1983-06-28,198.78768882678764
1983-06-29,199.76152593912315
1983-06-30,200.8609264705358
1983-07-01,207.30152691371205
1983-07-04,207.0133809986285
1983-07-05,208.27541200453413
1983-07-06,210.9150719082379
1983-07-07,211.81107306078027
1983-07-08,210.02917502973713
1983-07-11,210.95284408721034
1983-07-12,215.59141564683188
1983-07-13,211.27651345386522
1983-07-14,211.9474133599118
1983-07-15,209.08901988907922
1983-07-18,214.19435337602613
1983-07-19,207.77974220962028
1983-07-20,205.56433190475033
1983-07-21,207.22126061900195
1983-07-22,213.81641928780107
1983-07-25,213.64561894060637
1983-07-26,211.38358492858623
1983-07-27,219.4456203601367
1983-07-28,213.20370074184942
